question_id;question_type;image_name;question;answer;image_id
481820006;are;COCO_train2014_481820.jpg;Are those real flowers?;yes;481820
753000;do you;COCO_train2014_753.jpg;Do you see a lion lurking in the bushes?;no;753
753001;is this;COCO_train2014_753.jpg;Is this giraffe lighter than usual?;no;753
530972010;none of the above;COCO_train2014_530972.jpg;Did the bus have to stop?;no;530972
262897003;is this a;COCO_train2014_262897.jpg;Is this a nice bathroom?;yes;262897
262897004;is the;COCO_train2014_262897.jpg;Is the bathroom organized?;yes;262897
262897005;are there any;COCO_train2014_262897.jpg;Are there any photographs on the wall?;yes;262897
262897006;is there;COCO_train2014_262897.jpg;Is there clean water in the toilet?;yes;262897
529137004;is there;COCO_train2014_529137.jpg;Is there an umpire?;no;529137
530972011;is this a;COCO_train2014_530972.jpg;Is this a German tour bus?;yes;530972
525467003;is the man;COCO_train2014_525467.jpg;Is the man wearing a hat?;yes;525467
400752000;does this;COCO_train2014_400752.jpg;Does this meal have a lot of vitamins?;no;400752
400752002;are these;COCO_train2014_400752.jpg;Are these real fruits?;no;400752
398917000;are the;COCO_train2014_398917.jpg;Are the animals on flat ground?;no;398917
5701001;is the;COCO_train2014_5701.jpg;Is the shirt, flowers and shoes the same color?;no;5701
5701002;none of the above;COCO_train2014_5701.jpg;Should the boy where a helmet?;no;5701
398917003;is this a;COCO_train2014_398917.jpg;Is this a forested area?;yes;398917
266010003;is the person;COCO_train2014_266010.jpg;Is the person trying to open a package?;yes;266010
266010011;is the;COCO_train2014_266010.jpg;Is the package hard to open?;no;266010
393412000;is this;COCO_train2014_393412.jpg;Is this vehicle parked in a residential driveway?;yes;393412
393412001;is the;COCO_train2014_393412.jpg;Is the color of the car very common for vehicles?;no;393412
266436002;is this;COCO_train2014_266436.jpg;Is this pizza saucy?;no;266436
266436005;is the;COCO_train2014_266436.jpg;Is the plate big enough for the slices?;no;266436
266436007;is this;COCO_train2014_266436.jpg;Is this pizza?;yes;266436
345040002;are these;COCO_train2014_345040.jpg;Are these clocks lit up?;yes;345040
135790001;is the;COCO_train2014_135790.jpg;Is the sky clear?;yes;135790
135790002;is this a;COCO_train2014_135790.jpg;Is this a military plane?;no;135790
135790005;are there any;COCO_train2014_135790.jpg;Are there any clouds in the sky?;yes;135790
135790007;none of the above;COCO_train2014_135790.jpg;Will the flight be smooth?;yes;135790
263192000;are there;COCO_train2014_263192.jpg;Are there more than one boats in this scene?;yes;263192
132120001;is he;COCO_train2014_132120.jpg;Is he in a wintry climate?;no;132120
455704001;are the;COCO_train2014_455704.jpg;Are the cows laying down?;yes;455704
455704002;are the;COCO_train2014_455704.jpg;Are the cows happy?;yes;455704
455704003;is this;COCO_train2014_455704.jpg;Is this animal's tail visible?;no;455704
132120005;is the;COCO_train2014_132120.jpg;Is the main in the air?;no;132120
400621000;is the person;COCO_train2014_400621.jpg;Is the person a female?;yes;400621
527597003;do;COCO_train2014_527597.jpg;Do the elephants appear to be peaceful?;yes;527597
175341003;are;COCO_train2014_175341.jpg;Are all the flowers the same color?;yes;175341
527597005;is there a;COCO_train2014_527597.jpg;Is there a spot on the ground without grass?;yes;527597
527597006;is;COCO_train2014_527597.jpg;Is than an adult bear?;no;527597
175341007;do;COCO_train2014_175341.jpg;Do the flowers come from a garden?;yes;175341
175341008;are;COCO_train2014_175341.jpg;Are you able to see anything in the background in this photo?;no;175341
175341009;are the;COCO_train2014_175341.jpg;Are the flowers all one color?;yes;175341
527597009;is the;COCO_train2014_527597.jpg;Is the elephant in the wild?;yes;527597
284098003;is this;COCO_train2014_284098.jpg;Is this man using a snowboard?;yes;284098
284098005;is the person;COCO_train2014_284098.jpg;Is the person tired?;no;284098
3735002;are these;COCO_train2014_3735.jpg;Are these adults?;yes;3735
3735003;is the man;COCO_train2014_3735.jpg;Is the man hydrophobic?;no;3735
132972000;does the;COCO_train2014_132972.jpg;Does the flooring under all the appliances match?;no;132972
530284004;is the;COCO_train2014_530284.jpg;Is the TV on?;no;530284
530284006;is there a;COCO_train2014_530284.jpg;Is there a cat?;no;530284
530284008;is this an;COCO_train2014_530284.jpg;Is this an HDTV?;no;530284
530284011;is the;COCO_train2014_530284.jpg;Is the television on?;no;530284
530284012;is there a;COCO_train2014_530284.jpg;Is there a woman on TV?;yes;530284
530284013;is the;COCO_train2014_530284.jpg;Is the TV off?;yes;530284
530284015;is the;COCO_train2014_530284.jpg;Is the tv on?;no;530284
35094000;is the;COCO_train2014_35094.jpg;Is the writing on the screen English?;yes;35094
284950001;are;COCO_train2014_284950.jpg;Are all the motorcycle riders wearing helmets?;no;284950
6422001;is the;COCO_train2014_6422.jpg;Is the remote pointing towards the television?;no;6422
284950003;are there any;COCO_train2014_284950.jpg;Are there any line in the street?;no;284950
284950005;is this;COCO_train2014_284950.jpg;Is this the south?;yes;284950
4587000;is the person;COCO_train2014_4587.jpg;Is the person in the blue shirt a teenager?;no;4587
4587001;are there;COCO_train2014_4587.jpg;Are there some sort of sausages in the pan?;yes;4587
4587004;is the man;COCO_train2014_4587.jpg;Is the man torturing the food by cooking it?;no;4587
2752000;are they;COCO_train2014_2752.jpg;Are they all sitting on a couch?;no;2752
2752001;is the;COCO_train2014_2752.jpg;Is the fan on?;yes;2752
398229001;could;COCO_train2014_398229.jpg;Could they boy's father have given the boy the truck?;yes;398229
175210001;are these;COCO_train2014_175210.jpg;Are these bears hunting?;no;175210
175210003;are they;COCO_train2014_175210.jpg;Are they in a home?;no;175210
419135000;is the;COCO_train2014_419135.jpg;Is the person's expression genuine?;no;419135
267583001;is this a;COCO_train2014_267583.jpg;Is this a downtown street?;yes;267583
419135002;is he;COCO_train2014_419135.jpg;Is he smiling?;no;419135
267583002;is the;COCO_train2014_267583.jpg;Is the photo clear at the back?;no;267583
138772000;is the woman;COCO_train2014_138772.jpg;Is the woman smiling?;yes;138772
265748001;are there;COCO_train2014_265748.jpg;Are there clouds in the sky?;yes;265748
292585001;does the;COCO_train2014_292585.jpg;Does the woman's face show?;no;292585
132841002;is this;COCO_train2014_132841.jpg;Is this dog going to pee on his leg?;no;132841
292585003;is it;COCO_train2014_292585.jpg;Is it raining in this photo?;no;292585
292585004;is the woman;COCO_train2014_292585.jpg;Is the woman wearing a summer dress?;no;292585
292585005;is it;COCO_train2014_292585.jpg;Is it ideal weather?;yes;292585
292585006;is this person;COCO_train2014_292585.jpg;Is this person crossing the street?;yes;292585
292585007;is it;COCO_train2014_292585.jpg;Is it raining?;no;292585
266600000;do;COCO_train2014_266600.jpg;Do horses eat apples?;yes;266600
524648001;was;COCO_train2014_524648.jpg;Was this photo taken in the fall?;yes;524648
393576001;are there any;COCO_train2014_393576.jpg;Are there any people in the water?;no;393576
393576002;are there any;COCO_train2014_393576.jpg;Are there any surfboards on the beach?;yes;393576
393576003;are there any;COCO_train2014_393576.jpg;Are there any large waves?;yes;393576
266600001;is this;COCO_train2014_266600.jpg;Is this horse ready to be ridden?;yes;266600
401768007;none of the above;COCO_train2014_401768.jpg;When diving to get a ball, could this man get dirty?;yes;401768
440893001;are;COCO_train2014_440893.jpg;Are people on the elephants?;yes;440893
440893002;is there;COCO_train2014_440893.jpg;Is there an audience?;yes;440893
401768009;is there;COCO_train2014_401768.jpg;Is there someone waiting to catch the ball?;no;401768
401768013;are;COCO_train2014_401768.jpg;Are both of his feet touching the ground?;yes;401768
401768015;is;COCO_train2014_401768.jpg;Is tennis a highly physical sport?;yes;401768
401768017;is there a;COCO_train2014_401768.jpg;Is there a visible ball in play?;yes;401768
398098002;are the;COCO_train2014_398098.jpg;Are the people smiling?;yes;398098
169003012;is the man;COCO_train2014_169003.jpg;Is the man holding a bat?;no;169003
7143001;is this an;COCO_train2014_7143.jpg;Is this an Airbus?;no;7143
7143004;is it;COCO_train2014_7143.jpg;Is it day time?;yes;7143
138641002;none of the above;COCO_train2014_138641.jpg;Did the skater complete the trick?;yes;138641
138641004;is the man;COCO_train2014_138641.jpg;Is the man using his phone?;no;138641
138641006;is this an;COCO_train2014_138641.jpg;Is this an indoor skate park?;no;138641
138641007;is the;COCO_train2014_138641.jpg;Is the guy skating alone?;yes;138641
138641008;is the;COCO_train2014_138641.jpg;Is the skateboard on a ramp?;no;138641
138641009;are there any;COCO_train2014_138641.jpg;Are there any skid marks on the ramp?;no;138641
138641012;is it;COCO_train2014_138641.jpg;Is it sunny?;no;138641
132710005;is the person;COCO_train2014_132710.jpg;Is the person going slow?;no;132710
138641015;is the man;COCO_train2014_138641.jpg;Is the man in the air?;yes;138641
138641016;is the;COCO_train2014_138641.jpg;Is the guy wearing shorts?;yes;138641
138641021;is there;COCO_train2014_138641.jpg;Is there more than one person skateboarding?;no;138641
6160000;is this;COCO_train2014_6160.jpg;Is this clock working?;yes;6160
6160005;is it;COCO_train2014_6160.jpg;Is it late in the day?;no;6160
393445000;do you;COCO_train2014_393445.jpg;Do you like chocolate cake?;yes;393445
266469000;are they;COCO_train2014_266469.jpg;Are they sitting down?;no;266469
135397002;is this a;COCO_train2014_135397.jpg;Is this a dinner  party?;yes;135397
266469005;is the man;COCO_train2014_266469.jpg;Is the man going to spend the night in the snow?;no;266469
266469006;is this;COCO_train2014_266469.jpg;Is this man in motion?;no;266469
6586000;is the;COCO_train2014_6586.jpg;Is the plane not working?;yes;6586
266469009;is the;COCO_train2014_266469.jpg;Is the hat black?;yes;266469
6586001;is this;COCO_train2014_6586.jpg;Is this plane ready to take off?;no;6586
6586002;is the;COCO_train2014_6586.jpg;Is the plane at the airport?;no;6586
197689002;are;COCO_train2014_197689.jpg;Are both plates the same?;yes;197689
1507000;is the;COCO_train2014_1507.jpg;Is the bread toasted?;yes;1507
218595001;are these;COCO_train2014_218595.jpg;Are these palace guards?;yes;218595
218595002;do;COCO_train2014_218595.jpg;Do the black horses legs look short?;yes;218595
1507002;is this;COCO_train2014_1507.jpg;Is this tomato soup?;yes;1507
396984000;is this;COCO_train2014_396984.jpg;Is this laptop for sale?;no;396984
396984002;is this;COCO_train2014_396984.jpg;Is this computer compatible with a Dell?;no;396984
396984004;is this an;COCO_train2014_396984.jpg;Is this an old laptop?;no;396984
396984013;is there a;COCO_train2014_396984.jpg;Is there a manual next to the laptop?;no;396984
396984014;is the;COCO_train2014_396984.jpg;Is the soda bottle full?;no;396984
524386000;is the;COCO_train2014_524386.jpg;Is the room carpeted?;yes;524386
396984017;is this a;COCO_train2014_396984.jpg;Is this a tablet computer?;no;396984
524386002;is there a;COCO_train2014_524386.jpg;Is there a fireplace?;no;524386
524386003;are;COCO_train2014_524386.jpg;Are stains on the floor?;no;524386
524386008;are these;COCO_train2014_524386.jpg;Are these boys at home?;no;524386
170295000;is the;COCO_train2014_170295.jpg;Is the bear in a zoo?;yes;170295
524386010;is this a;COCO_train2014_524386.jpg;Is this a 60's motif?;no;524386
170295002;are;COCO_train2014_170295.jpg;Are their leaves on the ground?;no;170295
170295004;are the;COCO_train2014_170295.jpg;Are the bear's legs visible in this photograph?;yes;170295
170295006;is the;COCO_train2014_170295.jpg;Is the bear eating?;no;170295
170295007;does the;COCO_train2014_170295.jpg;Does the bear have large claws?;yes;170295
137953007;does the;COCO_train2014_137953.jpg;Does the sign indicate it's safe to walk?;no;137953
263094002;is this a;COCO_train2014_263094.jpg;Is this a wedding?;yes;263094
7307001;has;COCO_train2014_7307.jpg;Has the man hit the ball yet?;yes;7307
5472006;none of the above;COCO_train2014_5472.jpg;Would a vegan eat this?;no;5472
192053001;are they;COCO_train2014_192053.jpg;Are they behind a fence?;yes;192053
138805002;is this;COCO_train2014_138805.jpg;Is this saltwater?;yes;138805
136970001;is it;COCO_train2014_136970.jpg;Is it raining?;no;136970
136970002;none of the above;COCO_train2014_136970.jpg;Does she look enthusiastic?;yes;136970
132874004;has;COCO_train2014_132874.jpg;Has a bite been taken out of the hot dog?;yes;132874
266207001;are these;COCO_train2014_266207.jpg;Are these sheep contained?;no;266207
395444002;none of the above;COCO_train2014_395444.jpg;Would these animals be found in Kenya?;yes;395444
399540003;is the;COCO_train2014_399540.jpg;Is the white vehicle on the right parked illegally?;no;399540
395444004;is the;COCO_train2014_395444.jpg;Is the camera high above the ground?;no;395444
399540006;do you;COCO_train2014_399540.jpg;Do you see a stop sign?;yes;399540
399540007;are the;COCO_train2014_399540.jpg;Are the buildings old?;no;399540
197001000;are there;COCO_train2014_197001.jpg;Are there clouds in the sky?;yes;197001
197001001;is this;COCO_train2014_197001.jpg;Is this dangerous?;yes;197001
197001002;is he;COCO_train2014_197001.jpg;Is he doing a wallride?;yes;197001
4489003;is the;COCO_train2014_4489.jpg;Is the day sunny?;no;4489
131465004;are;COCO_train2014_131465.jpg;Are all the seats filled?;no;131465
529203000;is this a;COCO_train2014_529203.jpg;Is this a new stove?;yes;529203
529203001;has;COCO_train2014_529203.jpg;Has the stove been installed yet?;no;529203
529203002;is there a;COCO_train2014_529203.jpg;Is there a sink in the photo?;yes;529203
138248002;are the;COCO_train2014_138248.jpg;Are the people hungry?;yes;138248
175112003;is this;COCO_train2014_175112.jpg;Is this man preparing to hit a ball?;yes;175112
175112007;is the;COCO_train2014_175112.jpg;Is the player running?;no;175112
525533001;is he;COCO_train2014_525533.jpg;Is he inside?;no;525533
529629001;is this;COCO_train2014_529629.jpg;Is this location in the USA?;yes;529629
525533004;is he;COCO_train2014_525533.jpg;Is he in danger of falling out?;no;525533
525533005;is there;COCO_train2014_525533.jpg;Is there any foliage in this picture?;no;525533
525533006;is the;COCO_train2014_525533.jpg;Is the expression on the man's face surprise?;no;525533
